18,78.62305986696231,663.7714285714286,670.7142857142857,1075.972602739726
19,44.02272727272727,545.6363636363636,125.47619047619048,695.4626865671642
33,78.62305986696231,375.734693877551,375.975,629.8426966292135
62,78.62305986696231,932.9565217391304,664.6822429906542,1164.05
114,43.19512195121951,545.6363636363636,207.19148936170214,760.2
146,78.62305986696231,441.9193548387097,664.6822429906542,847.8142857142857
156,61.23809523809524,782.4,152.68421052631578,888.7746478873239
163,24.2,328.83720930232556,183.0625,460.2105263157895
164,78.62305986696231,122.6470588235294,587.0,629.8426966292135
179,78.62305986696231,494.43548387096774,375.975,695.4626865671642
186,218.77777777777777,932.9565217391304,966.5454545454545,1554.375
215,189.7826086956522,640.1304347826087,822.3243243243244,1075.972602739726
225,44.02272727272727,716.7101449275362,108.13636363636364,760.2
227,104.26666666666667,882.6444444444444,822.3243243243244,1399.0
247,43.19512195121951,640.1304347826087,152.68421052631578,695.4626865671642
275,78.62305986696231,494.43548387096774,597.7692307692307,888.7746478873239
311,129.4320987654321,590.8048780487804,556.9166666666666,1075.972602739726
399,78.62305986696231,782.4,375.975,1075.972602739726
421,61.23809523809524,932.9565217391304,272.73214285714283,1075.972602739726
432,61.23809523809524,841.1320754716982,272.73214285714283,992.5346534653465
442,44.02272727272727,640.1304347826087,183.0625,847.8142857142857
459,24.2,328.83720930232556,272.73214285714283,538.7241379310345
492,61.23809523809524,1040.344827586207,299.0816326530612,1164.05
507,189.7826086956522,246.59459459459458,822.3243243243244,826.1666666666666
631,317.85714285714283,545.6363636363636,822.3243243243244,1077.08
707,37.806451612903224,782.4,77.55102040816327,847.8142857142857
723,78.62305986696231,183.0,822.3243243243244,695.4626865671642
1003,78.62305986696231,590.8048780487804,299.0816326530612,760.2
1065,78.62305986696231,882.6444444444444,375.975,1075.972602739726
1136,104.26666666666667,841.1320754716982,822.3243243243244,1164.05
1187,78.62305986696231,640.1304347826087,741.4807692307693,1164.05
1202,61.23809523809524,782.4,299.0816326530612,888.7746478873239
1216,78.62305986696231,640.1304347826087,664.6822429906542,1075.972602739726
1263,78.62305986696231,782.4,670.7142857142857,1164.05
1279,78.62305986696231,183.0,822.3243243243244,695.4626865671642
1293,43.19512195121951,494.43548387096774,299.0816326530612,695.4626865671642
1306,43.19512195121951,441.9193548387097,272.73214285714283,629.8426966292135
1314,317.85714285714283,663.7714285714286,822.3243243243244,1399.0
1323,78.62305986696231,375.734693877551,664.6822429906542,760.2
1364,78.62305986696231,441.9193548387097,822.3243243243244,992.5346534653465
1384,24.2,375.734693877551,189.0,538.7241379310345
1406,61.23809523809524,782.4,272.73214285714283,992.5346534653465
1408,78.62305986696231,640.1304347826087,664.6822429906542,992.5346534653465
1425,61.23809523809524,782.4,152.68421052631578,888.7746478873239
1476,129.4320987654321,545.6363636363636,541.1951219512196,847.8142857142857
1508,78.62305986696231,841.1320754716982,375.975,1164.05
1534,129.4320987654321,545.6363636363636,664.6822429906542,992.5346534653465
1542,78.62305986696231,841.1320754716982,482.15555555555557,1164.05
1565,61.23809523809524,716.7101449275362,299.0816326530612,847.8142857142857
1582,43.19512195121951,441.9193548387097,272.73214285714283,538.7241379310345
1620,189.7826086956522,440.5,822.3243243243244,969.1666666666666
1650,43.19512195121951,590.8048780487804,207.19148936170214,695.4626865671642
1729,129.4320987654321,545.6363636363636,597.7692307692307,992.5346534653465
1748,78.62305986696231,494.43548387096774,541.1951219512196,695.4626865671642
1892,78.62305986696231,375.734693877551,556.9166666666666,847.8142857142857
2075,78.62305986696231,183.0,670.7142857142857,695.4626865671642
2081,50.388888888888886,183.0,587.0,460.2105263157895
2226,78.62305986696231,932.9565217391304,375.975,1288.8
2276,44.02272727272727,782.4,108.13636363636364,992.5346534653465
2288,31.37037037037037,494.43548387096774,125.47619047619048,629.8426966292135
2381,78.62305986696231,246.59459459459458,664.6822429906542,1077.08
2434,78.62305986696231,782.4,299.0816326530612,888.7746478873239
2440,129.4320987654321,545.6363636363636,597.7692307692307,969.1666666666666
2476,50.388888888888886,183.0,664.6822429906542,629.8426966292135
2513,44.02272727272727,494.43548387096774,189.0,629.8426966292135
2528,78.62305986696231,375.734693877551,469.625,629.8426966292135
2644,44.02272727272727,716.7101449275362,108.13636363636364,847.8142857142857
2669,78.62305986696231,494.43548387096774,556.9166666666666,888.7746478873239
2724,78.62305986696231,494.43548387096774,375.975,629.8426966292135
2740,129.4320987654321,328.83720930232556,741.4807692307693,831.75
2766,78.62305986696231,545.6363636363636,541.1951219512196,847.8142857142857
2807,61.23809523809524,1040.344827586207,299.0816326530612,1164.05
2869,31.37037037037037,494.43548387096774,50.08695652173913,538.7241379310345
2874,50.388888888888886,183.0,822.3243243243244,629.8426966292135
2949,61.23809523809524,1040.344827586207,299.0816326530612,1164.05
3028,78.62305986696231,375.734693877551,741.4807692307693,888.7746478873239
3079,24.2,328.83720930232556,77.55102040816327,460.2105263157895
3110,78.62305986696231,640.1304347826087,482.15555555555557,992.5346534653465
3232,122.0,375.734693877551,272.73214285714283,538.7241379310345
3252,78.62305986696231,882.6444444444444,741.4807692307693,1164.05
3301,61.23809523809524,1040.344827586207,207.19148936170214,1164.05
3357,37.806451612903224,716.7101449275362,77.55102040816327,695.4626865671642
3419,129.4320987654321,841.1320754716982,664.6822429906542,1164.05
3449,78.62305986696231,782.4,664.6822429906542,1164.05
3665,78.62305986696231,882.6444444444444,375.975,1075.972602739726
3747,129.4320987654321,725.95,482.15555555555557,992.5346534653465
3769,78.62305986696231,246.59459459459458,822.3243243243244,847.8142857142857
3770,61.23809523809524,640.1304347826087,272.73214285714283,847.8142857142857
3864,78.62305986696231,246.59459459459458,741.4807692307693,629.8426966292135
3895,78.62305986696231,183.0,822.3243243243244,695.4626865671642
4033,78.62305986696231,590.8048780487804,375.975,847.8142857142857
4034,43.19512195121951,441.9193548387097,299.0816326530612,629.8426966292135
4063,78.62305986696231,663.7714285714286,664.6822429906542,1164.05
4099,78.62305986696231,841.1320754716982,375.975,1164.05
